NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
JIN WANG LING,10A0234,9487108,Bulk/Timber Carrier,177.5,168,28.2,14.2,9.5,"19,993","11,046","31,733",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9487108
DONG JIANG LI,99B1025,9169110,Bulk Carrier,224.99,217,32.25,19,12.42,"38,932","24,348","73,427",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9169110
ZHE HAI 168,11T0072,9492373,Bulk Carrier,189.99,183.8,32.26,18,11.5,"33,147","19,624","57,033",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9492373
HEILAN JOURNEY,11E0542,9606778,Bulk Carrier,189.99,185,32.26,18,11.3,"33,044","19,270","56,900",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9606778
HAO HENG SHI DAI,11G0084,9580950,Bulk Carrier,189.99,185,32.26,18,11.3,"32,873","18,409","57,034",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9580950
YIN NIAN,13T0174,9654218,Bulk Carrier,189.98,186.5,32.26,16,10.5,"29,644","14,134","44,926",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9654218
WELPROFIT,11Q0368,9574456,Bulk Carrier,229.2,222,38,20.7,12.5,"51,265","31,203","93,250",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9574456
CUI PING FENG,11L0134,9523172,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,486",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523172
SHANDONG INNOVATION,20G0497,9926386,Bulk Carrier,299.95,295.2,50,25,16.1,"108,828","68,922","207,989",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9926386
XIN FENG HAI 8,12U6081,9656711,Bulk Carrier,111.85,106,18.6,9.5,7.2,"5,920","2,803","8,572",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9656711
DE XIN HAI,08P0053,9364758,Bulk Carrier,225,217,32.26,19.6,14.2,"40,892","25,841","76,432",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9364758
HEBEI POWER,10A0004,9420588,Bulk Carrier,295,285,46,24.8,16.5,"94,921","60,617","182,369",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9420588
XING YANG HAI,21P0233,9949297,Bulk Carrier,227.2,223.7,36,20.35,11.5,"49,445","26,243","85,016",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9949297
JIN WEN FENG,12L0185,9532666,Bulk Carrier,235,228,38,20.7,12.5,"52,709","29,704","93,696",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9532666
BAO XIANG LING,13L0190,9604263,Bulk Carrier,189.9,183,32.26,15.7,10.3,"28,780","16,289","47,514",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604263
HE SHENG NAN FANG,12H0251,9650456,Bulk Carrier,189.99,185,32.26,18,11.3,"32,964","19,142","56,381",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9650456
ORE HONG KONG,18D0070,9815238,Ore Carrier,361.9,355,65,30.4,23,"203,953","66,838","399,214",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9815238
LIMNOS,10H0287,9566552,Bulk Carrier,189.99,185,32.26,18,11.3,"32,858","19,142","56,671",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9566552
LASCOMBES,11V0534,9500819,Bulk Carrier,189.99,185,32.26,18,11.3,"33,042","19,132","56,801",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9500819
SHANDONG DING SHENG,13B0043,9621144,Bulk Carrier,295,285,46,24.8,18.1,"95,086","59,528","179,706",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9621144
MOUNT HEDLAND,10F0469,9512939,"Bulk Carrier, CSR",292,283,45,24.7,16.5,"93,369","59,789","181,196",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9512939
WU ZHOU 6,13F0070,9662758,Bulk Carrier,225,217,32.26,19.7,12.5,"41,303","26,050","75,981",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9662758
GUANG MAO,14P0175,9688972,Bulk Carrier,225,221.5,32.26,18.2,12.36,"38,573","20,702","64,965",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9688972
ZHONG CHANG HE SHENG,10F0285,9603879,Bulk Carrier,190,183.05,32.26,17.5,11.1,"32,493","18,249","53,171",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9603879
TS GOLF,17W0128,9719381,"Bulk Carrier, Double Side Skin",182,178.7,30,14.8,9.5,"24,124","12,855","38,859",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9719381
EM SAPPHIRE,09P0403,9402005,Bulk Carrier,189.99,185.79,32.26,17.62,11,"30,638","18,281","54,768",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9402005
NEGONEGO,13K0097,9587245,Bulk Carrier,299.92,294,50,24.9,16.1,"107,129","68,557","206,046",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9587245
SHENG YUN LAI,11G0383,9602320,"Bulk Carrier, Double Side Skin",158.6,149.95,22.8,13.2,9.3,"13,622","6,975","21,247",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9602320
SPRING OASIS,14Y0184,9666039,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,403","21,646","63,291",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9666039
EMERALD DINGHAI,22L0097,9936252,Bulk Carrier,228.96,225,36,20.15,11.8,"48,686","27,849","85,527",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9936252
FPMC B HARMONY,12U0124,9445277,Bulk Carrier,295,285,46,24.8,18.1,"94,710","59,527","180,156",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9445277
HUA HENG 167,11K0225,9604603,Bulk Carrier,189.99,185,32.26,18,11.3,"32,965","19,224","56,769",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604603
HENG LONG,11V0281,9498327,Bulk Carrier,300,295,50,24.7,16.1,"106,235","69,416","207,900",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9498327
YIN FU,12G0089,9636163,Bulk Carrier,190,187,32.26,16.5,10.5,"30,472","15,083","48,909",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9636163
YUE DIAN 8,97V2022,9154098,Bulk Carrier,225,218,32.2,18.7,12.2,"37,881","23,528","72,424",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9154098
GUO YUAN 86,17K6051,9864186,Bulk Carrier,229,225.4,34.5,20.2,12.2,"47,370","29,847","86,374",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9864186
XING QIANG 1,01F7002,9223186,Bulk Carrier,189.98,181,32.26,16.91,11.75,"28,029","15,696","50,175",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9223186
KORONA D,11J0362,9476836,Bulk Carrier,291.97,283.5,45,24.7,16.5,"93,216","60,032","179,362",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9476836
TOP FORTUNE,17F0021,9763887,Bulk Carrier,199.9,197,32.24,18.6,11.3,"34,590","20,201","61,447",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9763887
HUAYANG ENDEAVOUR,13R0149,9591492,Bulk Carrier,224.9,217,32.25,19.7,12.2,"41,605","26,095","75,492",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9591492
MSXT TRINITY,10M0337,9469637,Bulk Carrier,292,282,45,24.8,16.5,"91,385","58,745","178,076",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9469637
BAO DE LING,15C0077,9617260,Bulk Carrier,189.9,183,32.26,15.7,10.3,"28,714","16,079","49,281",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9617260
NEW LEGEND PEARL,10P0362,9414773,Bulk Carrier,179.9,171.5,28.4,14.1,10,"20,809","11,689","31,800",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9414773
FU XING 11,95T1044,9102045,Bulk Carrier,189.85,180,32,17.7,11,"29,031","15,028","50,503",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9102045
RUI NING 1,01K2038,9216975,Bulk Carrier,189.99,182,32.26,17,11,"30,053","18,207","52,394",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9216975
GUO DIAN 17,13D0137,9636606,Bulk Carrier,225,219,32.26,19.6,12.2,"41,779","25,944","76,426",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9636606
XIANG CHENG SHAN,12W0563,9456410,Bulk Carrier,189.99,185,32.26,18,11.3,"33,036","19,270","56,737",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9456410
DONG JIANG HE,99D1027,9185750,Bulk Carrier,225,218,32.2,18.7,13.52,"37,872","23,948","72,443",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9185750
CSSC BRIGHT,18A0987,9830068,Bulk Carrier,229,224.79,32.26,20.05,12.2,"44,153","27,609","81,575",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9830068
YONG FA MEN,01Y1039,9216224,Bulk Carrier,224.9,217,32.26,19.4,14.1,"39,831","25,838","74,470",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9216224
ARIS T,07C0198,9343895,Bulk Carrier,229.5,221.6,36.92,20.5,12.2,"50,177","30,679","92,524",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9343895
TAO HUA HAI,12C0108,9620504,Bulk Carrier,254,249.8,43,20.8,12.2,"64,654","37,347","115,184",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9620504
RUI FU KANG,11V0603,9617478,Bulk Carrier,189.99,185,32.26,18,11.3,"33,044","19,231","57,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9617478
AUSCA 1,05N0106,9283655,Bulk Carrier,225,217,32.26,19.6,12.5,"40,524","26,145","74,759",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9283655
LEADING BRAVERY,11J0178,9536442,Bulk Carrier,235,228,38,20.7,12.5,"52,735","29,704","93,761",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9536442
SHEN HUA 801,13H0164,9662904,Bulk Carrier,224.95,217,32.26,19.6,12.2,"40,943","25,978","75,331",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9662904
JI CHENG SHAN,12B0567,9456422,Bulk Carrier,189.99,185,32.26,18,11.3,"33,036","19,270","56,777",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9456422
XIN HAI,12Y0036,9500950,Bulk Carrier,225,217,32.26,19.6,14.2,"40,931","25,963","75,380",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9500950
BAO RI LING,13G0002,9604225,Bulk Carrier,189.9,183,32.26,15.7,10.3,"28,714","16,079","49,280",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604225
SDTR HERA,19H0493,9877901,Bulk Carrier,227.2,223.7,36,20.35,11.5,"49,445","26,243","84,980",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9877901
YUAN FU HAI,16S6053,9806964,Ore Carrier,361.97,355,65,30.4,23,"203,988","66,832","398,407",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9806964
LV SONG HAI,16T0028,9751365,"Bulk Carrier, Double Side Skin",182,178.7,30,14.8,9.5,"24,198","12,855","38,863",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9751365
HU PO HAI,15E0125,9738090,"Bulk Carrier, Double Side Skin",179.99,176.65,30,15,9.5,"24,748","13,171","39,781",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9738090
YUE DIAN 6,95R2307,9086045,Bulk Carrier,225,221,32.24,19.7,12.5,"39,385","24,519","75,300",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9086045
SHANDONG MIGHTINESS,20K0316,9910777,Bulk Carrier,299.95,295.2,50,25,16.1,"108,828","68,911","210,896",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9910777
CHANG XIN 66,12S0053,9469522,"Bulk Carrier, Double Side Skin",229,222,32.26,20.25,14.58,"43,766","24,508","80,013",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9469522
PU TUO HAI,07A0150,9466518,"Bulk Carrier, Double Side Skin",190,183.05,32.26,17.5,11.1,"32,460","17,889","53,371",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9466518
FIGEAC,11G0590,9599717,Bulk Carrier,190,183.05,32.26,17.5,11.1,"32,521","18,160","53,177",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9599717
ZHONG CHANG 508,10A6306,9439228,"Bulk Carrier, Double Side Skin",190,183.05,32.26,17.5,11.1,"32,521","18,211","53,317",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9439228
SHANDONG FU XIN,14B0209,9748813,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,120","27,591","81,783",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9748813
POSEIDON VENTURE,06Q0067,9362229,Bulk Carrier,224.94,217,32.26,19.5,14.14,"39,738","25,754","76,585",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9362229
ZHONG CHANG 398,09Y0274,9432737,Bulk Carrier,199.99,192,32.26,18,11.7,"33,547","18,486","57,158",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9432737
YU LONG LING,11N0113,9505431,Bulk Carrier,177.5,168,28.2,14.2,9.5,"19,995","11,046","32,005",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9505431
GAO XIN 15,11S0255,9621728,"Bulk Carrier, Double Side Skin",112.8,106,17.2,9.1,6.9,"5,092","2,777","7,229",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9621728
GOOD WISH,11E0358,9502623,Bulk Carrier,225,217,32.26,19.6,12.2,"41,074","25,643","75,019",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9502623
ZHONG HAI CHANG YUN 6,12X0127,9617179,Bulk Carrier,189.99,185,32.26,18,11.3,"32,962","19,142","56,639",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9617179
EGRET STAR,12J0597,9593751,Bulk Carrier,229,223.5,32.26,20.2,12.2,"45,271","26,966","81,678",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9593751
ZHONG ZHE 7,00P3509,9211121,Bulk Carrier,189.9,182,32.26,17.1,10.77,"29,499","17,889","52,068",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9211121
BBG OCEAN,15Q0434,9712151,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,336","21,330","63,267",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9712151
SHEN HUA 803,13D0183,9662928,Bulk Carrier,224.95,217,32.26,19.6,12.2,"40,943","25,978","75,403",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9662928
BAO GUANG LING,15V0025,9604304,Bulk Carrier,189.9,183,32.26,15.7,10.3,"28,714","16,079","49,272",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604304
PEACE,11C0241,9492725,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,597",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9492725
MARAN ENDEAVOUR,20F0128,9846419,Bulk Carrier,299.88,294,50,25.2,16.1,"109,631","68,099","209,278",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9846419
LESTARI MANJUNG,11M0618,9568574,"Bulk Carrier, CSR",229.14,221.92,38,20.7,12.5,"51,225","31,102","93,200",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9568574
PACIFIC SPIRIT,11L0111,9518646,Bulk Carrier,295,285,46,24.8,16.5,"94,955","59,527","180,399",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9518646
HUI MIN HAI,19H0631,9887748,Bulk Carrier,299.95,295.2,50,25,16.1,"108,588","68,922","210,940",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9887748
RUN CHEN 2,11R0599,9611618,Bulk Carrier,179.9,171.5,28.4,14.1,10,"20,924","11,786","32,709",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9611618
HAO HAI TUO ZHAN,02A1022,9230153,Bulk Carrier,224.89,215,32.2,19.3,12.37,"39,056","21,871","73,870",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9230153
MING ZHOU 78,11N0136,9492385,Bulk Carrier,189.99,183.8,32.26,18,11.5,"33,147","19,624","56,757",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9492385
EASTERN FREESIA,10Y0210,9439589,Bulk Carrier,295,285,46,24.8,18.1,"94,710","59,527","180,096",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9439589
MING LIAN,11K0087,9579444,"Bulk Carrier, Double Side Skin",179.9,172,28.6,14.6,10,"21,674","10,954","32,650",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9579444
JIA CHANG,97H4034,9172557,Bulk Carrier,224.98,215,32.2,18.3,12.2,"35,884","23,407","69,064",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9172557
CHANG FENG 98,08F0022,9453561,Bulk Carrier,178,170.8,27.6,13.9,9.6,"19,983","11,456","33,076",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9453561
REN DA,10R0134,9431238,Ore Carrier,324.99,314.6,52.5,24.3,18.1,"116,396","46,519","228,888",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9431238
YIN SHUN,09J0099,9397688,"Bulk Carrier, Double Side Skin",190,183.05,32.26,17.5,11.1,"32,460","17,889","53,496",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9397688
MANDARIN CHINA,11W0351,9569243,Bulk Carrier,189.99,185,32.26,18,11.3,"33,044","19,231","56,778",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9569243
PACIFIC HARVEST,18N0148,9806988,Ore Carrier,361.9,355,65,30.4,23,"204,014","66,606","398,544",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9806988
ZHONG CHANG ZHOU SHAN,13L0052,9670808,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,409",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9670808
JIU XU 36,10N0131,9564956,"Bulk Carrier, Double Side Skin",179.88,172,28.8,14.6,10.27,"22,491","12,595","35,411",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9564956
LEADING GLORY,12G0020,9536454,Bulk Carrier,235,228,38,20.7,12.5,"52,735","29,704","93,729",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9536454
TIAN ZUO,95M2326,9105530,Bulk Carrier,225,217,32.26,18.3,12.22,"36,615","23,344","70,293",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9105530
YUE DIAN 102,12A0014,9615121,Bulk Carrier,254,249.8,43,20.8,12.2,"64,654","37,347","115,169",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9615121
XIANG MING YANG,13L0374,9498731,"Bulk Carrier, CSR",229.2,222,38,20.7,12.5,"51,209","31,195","92,859",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9498731
PACIFIC UNITY,18A0067,9806976,Ore Carrier,361.9,355,64.99,30.41,23,"204,014","66,606","398,707",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9806976
SAMC MG,06T0093,9374052,Bulk Carrier,299.94,291.4,50,24.5,16.12,"104,721","66,220","206,180",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9374052
XING SHENG,11S0531,9497050,Bulk Carrier,225,217,32.26,19.6,12.2,"41,073","25,634","75,725",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9497050
JIA DE CHANG HE,11B0263,9626546,Bulk Carrier,189.99,185,32.26,18,11.3,"32,960","19,142","56,532",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9626546
RANGIROA,13J0096,9634713,Bulk Carrier,299.92,294,50,24.9,16.1,"107,129","68,557","206,026",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9634713
GLORY AMSTERDAM,06K2040,9287182,Bulk Carrier,225,220,32.26,19.39,12.2,"40,017","25,935","77,171",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9287182
